userid,password,residence_state,high_school_name,high_school_city,high_school_state,GPA,college_class,major_1,major_2,SAT_math,SAT_EBRW,ACT_English,ACT_math,ACT_reading,ACT_science,ACT_composite,SAT_literature,SAT_US_hist,SAT_world_hist,SAT_math_I,SAT_math_II,SAT_eco_bio,SAT_mol_bio,SAT_chemistry,SAT_physics,num_AP_passed
33_MO_104,33_MO_104!,MO,Bayless Senior High School,St Louis,MO,3.4,2024,Chemistry,English,570.0,580.0,25,24,26,26,25,670.0,670.0,670.0,670.0,690.0,670.0,680.0,680.0,690.0,5
33_MO_105,33_MO_105!,MO,Bayless Senior High School,St Louis,MO,3.5,2024,Chemistry,Psychology,590.0,590.0,25,26,25,25,25,680.0,670.0,680.0,670.0,680.0,670.0,690.0,690.0,680.0,5
33_MO_106,33_MO_106!,MO,Bayless Senior High School,St Louis,MO,3.5,2024,Chemistry,Psychology,580.0,570.0,24,26,24,25,25,690.0,670.0,690.0,680.0,680.0,680.0,670.0,670.0,670.0,5
33_MO_107,33_MO_107!,MO,Bayless Senior High School,St Louis,MO,3.3,2024,Chemistry,Philosophy,570.0,570.0,26,26,25,26,26,690.0,680.0,680.0,670.0,670.0,670.0,680.0,670.0,670.0,4
33_MO_108,33_MO_108!,MO,Bayless Senior High School,St Louis,MO,3.3,2024,Chemistry,Philosophy,590.0,590.0,26,25,25,25,25,670.0,680.0,670.0,680.0,690.0,680.0,680.0,690.0,680.0,4
33_MO_109,33_MO_109!,MO,Bayless Senior High School,St Louis,MO,3.1999999999999997,2024,Chemistry,English,570.0,590.0,25,24,25,24,24,670.0,680.0,680.0,670.0,680.0,670.0,690.0,680.0,680.0,5
33_MO_110,33_MO_110!,MO,Bayless Senior High School,St Louis,MO,3.3,2024,Chemistry,History,580.0,590.0,25,25,26,26,26,690.0,680.0,670.0,680.0,680.0,690.0,670.0,690.0,670.0,3
33_MO_111,33_MO_111!,MO,Bayless Senior High School,St Louis,MO,3.1999999999999997,2025,Chemistry,History,570.0,580.0,24,24,26,26,25,690.0,690.0,690.0,690.0,670.0,690.0,680.0,680.0,690.0,4
33_MO_112,33_MO_112!,MO,Bayless Senior High School,St Louis,MO,3.1999999999999997,2024,Chemistry,History,570.0,590.0,26,24,26,24,25,670.0,690.0,690.0,680.0,670.0,690.0,690.0,680.0,670.0,5
33_MO_113,33_MO_113!,MO,Bayless Senior High School,St Louis,MO,3.1999999999999997,2025,Chemistry,Philosophy,590.0,590.0,25,25,25,26,25,680.0,680.0,690.0,690.0,690.0,670.0,690.0,670.0,690.0,4
33_MO_114,33_MO_114!,MO,Bayless Senior High School,St Louis,MO,3.4,2024,Chemistry,History,570.0,570.0,25,26,25,24,25,690.0,690.0,680.0,690.0,680.0,680.0,670.0,670.0,680.0,3
33_MO_115,33_MO_115!,MO,Bayless Senior High School,St Louis,MO,3.4,2025,Chemistry,Psychology,580.0,570.0,24,24,25,25,24,680.0,670.0,680.0,670.0,670.0,690.0,680.0,670.0,670.0,3
33_MO_116,33_MO_116!,MO,Bayless Senior High School,St Louis,MO,3.5,2025,Chemistry,Philosophy,570.0,580.0,26,25,26,24,25,670.0,670.0,690.0,670.0,680.0,670.0,670.0,670.0,670.0,5
33_MO_117,33_MO_117!,MO,Bayless Senior High School,St Louis,MO,3.4,2025,Chemistry,Philosophy,590.0,590.0,26,26,26,26,26,680.0,690.0,690.0,690.0,680.0,680.0,690.0,670.0,690.0,4
33_MO_118,33_MO_118!,MO,Bayless Senior High School,St Louis,MO,3.0999999999999996,2025,Chemistry,Philosophy,580.0,570.0,25,26,24,26,25,670.0,690.0,680.0,690.0,680.0,670.0,670.0,690.0,690.0,4
33_MO_119,33_MO_119!,MO,Bayless Senior High School,St Louis,MO,3.4,2025,Chemistry,History,580.0,570.0,24,26,26,26,26,670.0,680.0,680.0,680.0,670.0,680.0,670.0,670.0,680.0,4
33_MA_120,33_MA_120!,MA,Sutton High School,Sutton,MA,3.4,2024,Chemistry,Philosophy,570.0,580.0,25,26,24,24,25,680.0,670.0,680.0,670.0,680.0,680.0,680.0,670.0,680.0,5
33_MA_121,33_MA_121!,MA,Sutton High School,Sutton,MA,3.0999999999999996,2024,Chemistry,History,590.0,590.0,24,24,24,26,24,680.0,690.0,690.0,680.0,670.0,690.0,690.0,680.0,690.0,5
33_MA_122,33_MA_122!,MA,Sutton High School,Sutton,MA,3.4,2024,Chemistry,History,570.0,580.0,26,24,25,24,25,670.0,690.0,690.0,680.0,670.0,670.0,690.0,680.0,680.0,3
33_MA_123,33_MA_123!,MA,Sutton High School,Sutton,MA,3.3,2025,Chemistry,History,590.0,590.0,25,25,24,26,25,690.0,670.0,680.0,670.0,680.0,670.0,680.0,670.0,680.0,5
33_MA_124,33_MA_124!,MA,Sutton High School,Sutton,MA,3.5,2024,Chemistry,English,590.0,570.0,26,24,25,26,25,690.0,680.0,680.0,690.0,690.0,680.0,680.0,670.0,680.0,5
33_MA_125,33_MA_125!,MA,Sutton High School,Sutton,MA,3.1999999999999997,2024,Chemistry,English,590.0,590.0,26,26,26,24,26,690.0,690.0,680.0,670.0,680.0,680.0,680.0,670.0,670.0,4
33_MA_126,33_MA_126!,MA,Sutton High School,Sutton,MA,3.0999999999999996,2024,Chemistry,Psychology,590.0,590.0,26,25,25,26,26,680.0,680.0,680.0,670.0,680.0,680.0,670.0,680.0,670.0,3
33_MA_127,33_MA_127!,MA,Sutton High School,Sutton,MA,3.0999999999999996,2024,Chemistry,History,570.0,580.0,25,24,25,24,24,670.0,690.0,670.0,690.0,670.0,690.0,680.0,670.0,690.0,4
33_MA_128,33_MA_128!,MA,Sutton High School,Sutton,MA,3.1999999999999997,2024,Chemistry,Philosophy,590.0,580.0,25,24,24,26,25,680.0,680.0,690.0,670.0,670.0,690.0,690.0,690.0,690.0,4
33_MA_129,33_MA_129!,MA,Sutton High School,Sutton,MA,3.5,2024,Chemistry,History,570.0,570.0,26,24,26,24,25,670.0,680.0,670.0,670.0,680.0,670.0,690.0,680.0,690.0,5
33_MA_130,33_MA_130!,MA,Sutton High School,Sutton,MA,3.3,2025,Chemistry,History,570.0,580.0,25,26,26,24,25,680.0,690.0,690.0,680.0,680.0,670.0,680.0,690.0,690.0,3
33_MA_131,33_MA_131!,MA,Sutton High School,Sutton,MA,3.0999999999999996,2025,Chemistry,History,570.0,590.0,26,24,26,26,26,680.0,680.0,670.0,680.0,670.0,670.0,680.0,670.0,690.0,5
33_MA_132,33_MA_132!,MA,Sutton High School,Sutton,MA,3.3,2024,Chemistry,History,570.0,570.0,24,26,25,25,25,680.0,680.0,690.0,680.0,680.0,670.0,670.0,670.0,680.0,4
33_MA_133,33_MA_133!,MA,Sutton High School,Sutton,MA,3.1999999999999997,2024,Chemistry,Psychology,590.0,590.0,26,26,26,26,26,680.0,680.0,680.0,670.0,690.0,690.0,670.0,670.0,690.0,4
33_MA_134,33_MA_134!,MA,Sutton High School,Sutton,MA,3.1999999999999997,2025,Chemistry,History,580.0,590.0,25,24,26,25,25,690.0,670.0,670.0,690.0,690.0,670.0,690.0,690.0,680.0,5
33_MA_135,33_MA_135!,MA,Sutton High School,Sutton,MA,3.0999999999999996,2024,Chemistry,Psychology,570.0,570.0,25,24,24,26,25,670.0,680.0,680.0,690.0,680.0,670.0,680.0,690.0,690.0,4
33_MA_136,33_MA_136!,MA,Sutton High School,Sutton,MA,3.5,2025,Chemistry,History,580.0,590.0,26,25,25,26,26,690.0,680.0,670.0,690.0,680.0,670.0,690.0,670.0,690.0,3
33_MA_137,33_MA_137!,MA,Sutton High School,Sutton,MA,3.4,2024,Chemistry,History,570.0,580.0,26,26,24,25,25,690.0,680.0,670.0,670.0,680.0,680.0,670.0,690.0,670.0,4
33_MA_138,33_MA_138!,MA,Sutton High School,Sutton,MA,3.3,2025,Chemistry,English,570.0,580.0,26,25,24,24,25,680.0,670.0,680.0,670.0,690.0,670.0,670.0,670.0,690.0,3
33_MA_139,33_MA_139!,MA,Sutton High School,Sutton,MA,3.0999999999999996,2024,Chemistry,Philosophy,590.0,580.0,24,25,24,25,24,670.0,670.0,690.0,670.0,680.0,670.0,680.0,680.0,680.0,3
33_MA_140,33_MA_140!,MA,Sutton High School,Sutton,MA,3.0999999999999996,2025,Chemistry,Psychology,570.0,580.0,26,26,25,24,25,690.0,680.0,680.0,680.0,670.0,670.0,680.0,680.0,680.0,5
33_MA_141,33_MA_141!,MA,Sutton High School,Sutton,MA,3.3,2024,Chemistry,History,590.0,570.0,25,24,25,26,25,680.0,690.0,680.0,690.0,680.0,690.0,680.0,680.0,680.0,4
33_MA_142,33_MA_142!,MA,Sutton High School,Sutton,MA,3.0999999999999996,2025,Chemistry,Psychology,590.0,590.0,24,26,26,25,25,690.0,680.0,680.0,690.0,680.0,670.0,670.0,690.0,670.0,4
33_MA_143,33_MA_143!,MA,Sutton High School,Sutton,MA,3.3,2025,Chemistry,Psychology,580.0,580.0,26,26,24,26,26,680.0,670.0,670.0,670.0,690.0,680.0,690.0,690.0,690.0,5
33_MA_144,33_MA_144!,MA,Sutton High School,Sutton,MA,3.4,2024,Chemistry,Philosophy,580.0,570.0,26,25,25,24,25,690.0,680.0,680.0,690.0,690.0,670.0,670.0,680.0,690.0,3
33_MA_145,33_MA_145!,MA,Sutton High School,Sutton,MA,3.0999999999999996,2025,Chemistry,History,590.0,580.0,25,25,26,25,25,690.0,680.0,680.0,680.0,670.0,690.0,680.0,690.0,670.0,4
33_MA_146,33_MA_146!,MA,Sutton High School,Sutton,MA,3.0999999999999996,2025,Chemistry,Philosophy,580.0,580.0,26,25,24,26,25,690.0,680.0,690.0,690.0,670.0,680.0,680.0,670.0,680.0,3
33_MA_147,33_MA_147!,MA,Sutton High School,Sutton,MA,3.5,2025,Chemistry,History,580.0,590.0,24,26,24,24,24,680.0,690.0,670.0,690.0,680.0,680.0,680.0,690.0,670.0,5
33_MA_148,33_MA_148!,MA,Sutton High School,Sutton,MA,3.1999999999999997,2025,Chemistry,History,580.0,590.0,24,24,26,26,25,690.0,670.0,680.0,680.0,670.0,670.0,670.0,680.0,670.0,3
33_MA_149,33_MA_149!,MA,Sutton High School,Sutton,MA,3.4,2025,Chemistry,Philosophy,590.0,580.0,26,25,25,26,26,690.0,680.0,670.0,690.0,690.0,680.0,690.0,670.0,690.0,3
33_MA_150,33_MA_150!,MA,Sutton High School,Sutton,MA,3.3,2025,Chemistry,English,570.0,580.0,24,26,24,25,25,690.0,670.0,690.0,690.0,680.0,670.0,680.0,690.0,670.0,3
33_MA_151,33_MA_151!,MA,Sutton High School,Sutton,MA,3.0999999999999996,2025,Chemistry,Psychology,570.0,570.0,26,26,24,26,26,670.0,670.0,680.0,690.0,680.0,670.0,680.0,690.0,690.0,4
33_MA_152,33_MA_152!,MA,Sutton High School,Sutton,MA,3.0999999999999996,2025,Chemistry,Psychology,590.0,590.0,24,26,25,24,25,690.0,670.0,690.0,670.0,680.0,680.0,690.0,680.0,680.0,4
33_MA_153,33_MA_153!,MA,Sutton High School,Sutton,MA,3.3,2025,Chemistry,Psychology,570.0,570.0,24,24,25,26,25,680.0,680.0,680.0,680.0,670.0,670.0,690.0,670.0,670.0,4
33_MA_154,33_MA_154!,MA,Sutton High School,Sutton,MA,3.0999999999999996,2025,Chemistry,History,590.0,590.0,24,24,26,26,25,680.0,680.0,690.0,670.0,680.0,670.0,680.0,670.0,680.0,3
33_MA_155,33_MA_155!,MA,Sutton High School,Sutton,MA,3.4,2025,Chemistry,Psychology,570.0,580.0,24,24,24,25,24,670.0,690.0,670.0,680.0,670.0,690.0,690.0,690.0,670.0,5
33_MA_156,33_MA_156!,MA,Sutton High School,Sutton,MA,3.4,2024,Chemistry,English,580.0,570.0,24,26,24,24,24,670.0,670.0,670.0,690.0,680.0,690.0,690.0,670.0,690.0,4
33_MA_157,33_MA_157!,MA,Sutton High School,Sutton,MA,3.1999999999999997,2025,Chemistry,Philosophy,590.0,580.0,25,24,26,24,25,680.0,690.0,670.0,690.0,680.0,690.0,680.0,690.0,690.0,3
33_MA_158,33_MA_158!,MA,Sutton High School,Sutton,MA,3.3,2024,Chemistry,Philosophy,580.0,590.0,25,25,24,25,25,690.0,670.0,670.0,680.0,670.0,690.0,680.0,680.0,670.0,5
33_MA_159,33_MA_159!,MA,Sutton High School,Sutton,MA,3.5,2024,Chemistry,History,580.0,580.0,24,25,26,24,25,690.0,670.0,670.0,670.0,670.0,680.0,690.0,680.0,670.0,5
33_NH_160,33_NH_160!,NH,Goffstown High School,Goffstown,NH,3.0999999999999996,2025,Chemistry,History,590.0,570.0,26,24,26,26,26,690.0,670.0,670.0,680.0,690.0,670.0,670.0,680.0,690.0,3
33_NH_161,33_NH_161!,NH,Goffstown High School,Goffstown,NH,3.4,2025,Chemistry,History,570.0,570.0,26,26,25,25,26,680.0,690.0,690.0,680.0,690.0,670.0,680.0,670.0,690.0,3
33_NH_162,33_NH_162!,NH,Goffstown High School,Goffstown,NH,3.3,2024,Chemistry,History,580.0,590.0,26,24,25,24,25,680.0,670.0,670.0,680.0,690.0,670.0,670.0,690.0,670.0,4
33_NH_163,33_NH_163!,NH,Goffstown High School,Goffstown,NH,3.3,2024,Chemistry,History,580.0,580.0,25,26,26,25,26,670.0,690.0,680.0,690.0,670.0,680.0,680.0,690.0,690.0,4
33_NH_164,33_NH_164!,NH,Goffstown High School,Goffstown,NH,3.1999999999999997,2024,Chemistry,English,580.0,570.0,24,26,25,26,25,690.0,670.0,670.0,670.0,680.0,670.0,670.0,680.0,670.0,3
33_NH_165,33_NH_165!,NH,Goffstown High School,Goffstown,NH,3.0999999999999996,2025,Chemistry,Psychology,580.0,580.0,26,24,24,26,25,670.0,690.0,690.0,670.0,670.0,670.0,670.0,690.0,670.0,3
33_NH_166,33_NH_166!,NH,Goffstown High School,Goffstown,NH,3.4,2024,Chemistry,English,570.0,590.0,25,24,24,26,25,670.0,670.0,680.0,670.0,670.0,680.0,690.0,690.0,680.0,3
33_NH_167,33_NH_167!,NH,Goffstown High School,Goffstown,NH,3.0999999999999996,2024,Chemistry,Psychology,580.0,580.0,26,24,25,24,25,690.0,680.0,680.0,680.0,670.0,690.0,690.0,680.0,680.0,3
33_NH_168,33_NH_168!,NH,Goffstown High School,Goffstown,NH,3.0999999999999996,2024,Chemistry,History,580.0,570.0,26,24,24,25,25,670.0,670.0,680.0,670.0,690.0,670.0,690.0,670.0,690.0,3
33_NH_169,33_NH_169!,NH,Goffstown High School,Goffstown,NH,3.1999999999999997,2024,Chemistry,Psychology,590.0,570.0,25,25,24,25,25,680.0,690.0,670.0,670.0,670.0,680.0,680.0,670.0,690.0,5
33_NH_170,33_NH_170!,NH,Goffstown High School,Goffstown,NH,3.0999999999999996,2024,Chemistry,Philosophy,590.0,570.0,25,26,24,26,25,670.0,680.0,690.0,690.0,690.0,690.0,680.0,680.0,680.0,5
33_NH_171,33_NH_171!,NH,Goffstown High School,Goffstown,NH,3.4,2024,Chemistry,English,570.0,590.0,25,24,26,25,25,670.0,690.0,680.0,690.0,680.0,680.0,690.0,680.0,670.0,4
33_NH_172,33_NH_172!,NH,Goffstown High School,Goffstown,NH,3.0999999999999996,2024,Chemistry,History,590.0,590.0,25,26,25,26,26,680.0,690.0,670.0,690.0,670.0,680.0,690.0,680.0,680.0,5
33_NH_173,33_NH_173!,NH,Goffstown High School,Goffstown,NH,3.4,2025,Chemistry,Philosophy,570.0,580.0,25,25,25,26,25,680.0,680.0,670.0,680.0,690.0,680.0,670.0,680.0,680.0,3
33_NH_174,33_NH_174!,NH,Goffstown High School,Goffstown,NH,3.0999999999999996,2024,Chemistry,English,570.0,590.0,26,26,26,26,26,690.0,680.0,680.0,680.0,690.0,690.0,690.0,690.0,680.0,5
33_NH_175,33_NH_175!,NH,Goffstown High School,Goffstown,NH,3.0999999999999996,2025,Chemistry,Philosophy,590.0,570.0,25,25,24,26,25,690.0,680.0,670.0,690.0,690.0,690.0,670.0,670.0,680.0,4
33_NH_176,33_NH_176!,NH,Goffstown High School,Goffstown,NH,3.5,2024,Chemistry,Psychology,570.0,570.0,25,24,25,25,25,670.0,690.0,670.0,690.0,680.0,670.0,680.0,670.0,670.0,3
33_NH_177,33_NH_177!,NH,Goffstown High School,Goffstown,NH,3.3,2024,Chemistry,Philosophy,580.0,590.0,25,25,26,25,25,680.0,680.0,670.0,690.0,690.0,680.0,680.0,670.0,690.0,3
33_NH_178,33_NH_178!,NH,Goffstown High School,Goffstown,NH,3.0999999999999996,2024,Chemistry,English,570.0,570.0,24,25,25,26,25,690.0,680.0,690.0,690.0,690.0,680.0,690.0,680.0,670.0,5
33_NH_179,33_NH_179!,NH,Goffstown High School,Goffstown,NH,3.4,2024,Chemistry,Psychology,570.0,590.0,25,24,24,24,24,670.0,670.0,670.0,680.0,680.0,690.0,670.0,670.0,680.0,4
33_NH_180,33_NH_180!,NH,Goffstown High School,Goffstown,NH,3.3,2024,Chemistry,History,590.0,570.0,25,25,24,25,25,690.0,670.0,670.0,670.0,690.0,690.0,670.0,680.0,680.0,3
33_NH_181,33_NH_181!,NH,Goffstown High School,Goffstown,NH,3.3,2025,Chemistry,Philosophy,580.0,590.0,25,25,25,25,25,670.0,670.0,690.0,670.0,690.0,670.0,670.0,680.0,680.0,4
33_NH_182,33_NH_182!,NH,Goffstown High School,Goffstown,NH,3.4,2025,Chemistry,English,570.0,580.0,25,26,25,26,26,680.0,680.0,680.0,680.0,670.0,670.0,670.0,670.0,680.0,5
33_NH_183,33_NH_183!,NH,Goffstown High School,Goffstown,NH,3.5,2025,Chemistry,English,570.0,570.0,25,25,26,26,26,670.0,670.0,690.0,680.0,670.0,680.0,690.0,670.0,680.0,5
33_NH_184,33_NH_184!,NH,Goffstown High School,Goffstown,NH,3.3,2024,Chemistry,History,570.0,570.0,24,26,25,24,25,670.0,690.0,690.0,680.0,690.0,680.0,680.0,680.0,670.0,4
33_NH_185,33_NH_185!,NH,Goffstown High School,Goffstown,NH,3.5,2025,Chemistry,History,570.0,590.0,26,24,25,26,25,690.0,670.0,690.0,670.0,690.0,680.0,670.0,690.0,680.0,5
33_NH_186,33_NH_186!,NH,Goffstown High School,Goffstown,NH,3.4,2025,Chemistry,Philosophy,570.0,590.0,25,24,25,24,24,680.0,690.0,680.0,690.0,670.0,690.0,670.0,680.0,670.0,5
33_NH_187,33_NH_187!,NH,Goffstown High School,Goffstown,NH,3.0999999999999996,2025,Chemistry,History,570.0,590.0,26,25,24,26,25,670.0,690.0,690.0,670.0,670.0,690.0,670.0,670.0,680.0,5
33_NH_188,33_NH_188!,NH,Goffstown High School,Goffstown,NH,3.1999999999999997,2024,Chemistry,English,570.0,580.0,25,25,24,26,25,690.0,670.0,690.0,690.0,670.0,680.0,670.0,680.0,670.0,3
33_NH_189,33_NH_189!,NH,Goffstown High School,Goffstown,NH,3.3,2025,Chemistry,History,590.0,590.0,24,25,25,24,24,670.0,680.0,670.0,670.0,690.0,690.0,690.0,680.0,670.0,4
33_NH_190,33_NH_190!,NH,Goffstown High School,Goffstown,NH,3.1999999999999997,2024,Chemistry,History,590.0,590.0,26,24,25,24,25,680.0,690.0,670.0,670.0,690.0,690.0,680.0,680.0,680.0,3
33_NH_191,33_NH_191!,NH,Goffstown High School,Goffstown,NH,3.3,2025,Chemistry,Philosophy,570.0,590.0,25,25,24,25,25,690.0,690.0,690.0,670.0,670.0,670.0,690.0,680.0,670.0,4
33_NH_192,33_NH_192!,NH,Goffstown High School,Goffstown,NH,3.3,2025,Chemistry,Philosophy,590.0,570.0,24,26,26,25,25,670.0,670.0,670.0,680.0,680.0,670.0,690.0,670.0,690.0,3
33_NH_193,33_NH_193!,NH,Goffstown High School,Goffstown,NH,3.4,2024,Chemistry,English,580.0,570.0,24,26,26,26,26,690.0,670.0,670.0,680.0,680.0,680.0,680.0,670.0,690.0,5
33_NH_194,33_NH_194!,NH,Goffstown High School,Goffstown,NH,3.1999999999999997,2024,Chemistry,Psychology,590.0,580.0,25,25,25,26,25,690.0,670.0,670.0,690.0,680.0,670.0,670.0,670.0,680.0,3
33_NH_195,33_NH_195!,NH,Goffstown High School,Goffstown,NH,3.5,2025,Chemistry,Psychology,570.0,580.0,26,24,26,24,25,670.0,670.0,690.0,690.0,690.0,670.0,690.0,680.0,680.0,5
33_NH_196,33_NH_196!,NH,Goffstown High School,Goffstown,NH,3.3,2024,Chemistry,English,580.0,580.0,24,24,26,24,24,680.0,690.0,670.0,690.0,670.0,690.0,670.0,690.0,680.0,4
33_NH_197,33_NH_197!,NH,Goffstown High School,Goffstown,NH,3.0999999999999996,2024,Chemistry,English,580.0,570.0,24,24,26,24,24,690.0,680.0,670.0,680.0,680.0,690.0,670.0,670.0,670.0,4
33_NH_198,33_NH_198!,NH,Goffstown High School,Goffstown,NH,3.4,2025,Chemistry,Psychology,580.0,580.0,25,24,24,24,24,670.0,680.0,670.0,670.0,670.0,670.0,680.0,670.0,670.0,5
33_NH_199,33_NH_199!,NH,Goffstown High School,Goffstown,NH,3.1999999999999997,2025,Chemistry,Philosophy,570.0,590.0,26,25,26,25,26,670.0,670.0,670.0,670.0,670.0,670.0,670.0,680.0,680.0,3
30_OH_0,30_OH_0!,OH,Arcadia High School,Arcadia,OH,3.1,2025,Biology,Psychology,550.0,550.0,24,23,22,23,23,650.0,640.0,650.0,640.0,650.0,650.0,640.0,640.0,650.0,2
30_OH_1,30_OH_1!,OH,Arcadia High School,Arcadia,OH,2.6,2025,Biology,History,540.0,540.0,21,23,24,23,23,640.0,660.0,640.0,640.0,650.0,640.0,660.0,650.0,640.0,2
30_OH_2,30_OH_2!,OH,Arcadia High School,Arcadia,OH,3.2,2024,Biology,Philosophy,550.0,540.0,23,24,22,22,23,660.0,650.0,650.0,640.0,640.0,650.0,650.0,640.0,650.0,4
30_OH_3,30_OH_3!,OH,Arcadia High School,Arcadia,OH,3.2,2025,Biology,English,560.0,540.0,23,22,22,24,23,660.0,640.0,650.0,660.0,660.0,640.0,650.0,660.0,660.0,2
30_OH_4,30_OH_4!,OH,Arcadia High School,Arcadia,OH,3.2,2024,Biology,History,540.0,540.0,24,23,22,23,23,650.0,640.0,660.0,660.0,660.0,660.0,640.0,650.0,650.0,4
30_OH_5,30_OH_5!,OH,Arcadia High School,Arcadia,OH,3.0,2024,Biology,History,560.0,560.0,22,23,22,23,22,650.0,640.0,640.0,660.0,640.0,650.0,640.0,640.0,660.0,2
30_OH_6,30_OH_6!,OH,Arcadia High School,Arcadia,OH,2.9,2025,Biology,Psychology,550.0,560.0,22,24,23,22,23,660.0,650.0,640.0,650.0,660.0,660.0,640.0,640.0,650.0,4
30_OH_7,30_OH_7!,OH,Arcadia High School,Arcadia,OH,3.2,2025,Biology,Philosophy,550.0,540.0,24,22,23,23,23,660.0,650.0,640.0,640.0,640.0,660.0,650.0,640.0,640.0,4
30_OH_8,30_OH_8!,OH,Arcadia High School,Arcadia,OH,3.0,2024,Biology,Philosophy,540.0,540.0,23,22,23,22,22,660.0,660.0,650.0,660.0,640.0,650.0,660.0,660.0,660.0,2
30_OH_9,30_OH_9!,OH,Arcadia High School,Arcadia,OH,3.2,2024,Biology,Philosophy,550.0,550.0,24,22,23,23,23,660.0,660.0,660.0,640.0,650.0,650.0,650.0,650.0,650.0,2
30_OH_10,30_OH_10!,OH,Arcadia High School,Arcadia,OH,3.1,2024,Biology,Psychology,550.0,550.0,22,22,24,23,23,660.0,660.0,660.0,650.0,660.0,650.0,660.0,660.0,650.0,2
30_OH_11,30_OH_11!,OH,Arcadia High School,Arcadia,OH,3.0,2025,Biology,History,560.0,560.0,22,23,22,22,22,640.0,640.0,650.0,660.0,640.0,640.0,640.0,660.0,660.0,4
30_OH_12,30_OH_12!,OH,Arcadia High School,Arcadia,OH,2.8,2024,Biology,Philosophy,550.0,560.0,23,23,22,23,23,640.0,660.0,650.0,640.0,640.0,640.0,640.0,640.0,650.0,3
30_OH_13,30_OH_13!,OH,Arcadia High School,Arcadia,OH,2.8,2024,Biology,History,560.0,540.0,22,22,23,24,23,640.0,650.0,640.0,650.0,650.0,640.0,650.0,650.0,650.0,2
30_OH_14,30_OH_14!,OH,Arcadia High School,Arcadia,OH,2.8,2025,Biology,English,550.0,540.0,23,23,23,24,23,640.0,660.0,640.0,640.0,640.0,660.0,650.0,660.0,650.0,2
30_OH_15,30_OH_15!,OH,Arcadia High School,Arcadia,OH,3.0,2025,Biology,Psychology,560.0,560.0,22,23,24,23,23,660.0,660.0,650.0,640.0,650.0,660.0,640.0,640.0,640.0,2
30_OH_16,30_OH_16!,OH,Arcadia High School,Arcadia,OH,3.1,2024,Biology,Psychology,540.0,560.0,22,22,23,23,22,640.0,640.0,640.0,640.0,660.0,640.0,660.0,650.0,640.0,2
30_OH_17,30_OH_17!,OH,Arcadia High School,Arcadia,OH,2.9,2024,Biology,Philosophy,560.0,550.0,24,24,24,22,24,640.0,660.0,660.0,660.0,660.0,640.0,660.0,640.0,640.0,2
30_OH_18,30_OH_18!,OH,Arcadia High School,Arcadia,OH,3.1,2024,Biology,History,560.0,550.0,23,24,22,22,23,650.0,640.0,640.0,640.0,660.0,660.0,650.0,640.0,640.0,4
30_OH_19,30_OH_19!,OH,Arcadia High School,Arcadia,OH,2.9,2024,Biology,English,550.0,550.0,22,23,23,24,23,650.0,660.0,650.0,650.0,640.0,650.0,640.0,640.0,650.0,3
30_OH_20,30_OH_20!,OH,Arcadia High School,Arcadia,OH,3.2,2025,Biology,Philosophy,550.0,540.0,22,23,22,24,23,650.0,650.0,660.0,650.0,660.0,650.0,640.0,660.0,650.0,2
30_OH_21,30_OH_21!,OH,Arcadia High School,Arcadia,OH,3.1,2025,Biology,English,550.0,550.0,23,23,23,23,23,660.0,660.0,640.0,650.0,650.0,660.0,660.0,660.0,650.0,3
30_OH_22,30_OH_22!,OH,Arcadia High School,Arcadia,OH,3.2,2025,Biology,Philosophy,540.0,560.0,23,23,23,22,23,640.0,660.0,640.0,660.0,650.0,660.0,660.0,660.0,660.0,3
30_OH_23,30_OH_23!,OH,Arcadia High School,Arcadia,OH,3.2,2025,Biology,History,560.0,540.0,23,24,24,22,23,650.0,660.0,660.0,640.0,650.0,660.0,660.0,660.0,660.0,3
30_OH_24,30_OH_24!,OH,Arcadia High School,Arcadia,OH,2.8,2025,Biology,History,550.0,560.0,22,24,22,22,22,660.0,660.0,640.0,640.0,650.0,640.0,640.0,640.0,660.0,3
30_OH_25,30_OH_25!,OH,Arcadia High School,Arcadia,OH,3.1,2025,Biology,Psychology,550.0,560.0,24,22,22,22,22,650.0,640.0,660.0,650.0,640.0,640.0,650.0,650.0,660.0,2
30_OH_26,30_OH_26!,OH,Arcadia High School,Arcadia,OH,2.9,2025,Biology,Philosophy,560.0,540.0,23,24,23,23,23,640.0,640.0,650.0,640.0,660.0,660.0,650.0,660.0,660.0,3
30_OH_27,30_OH_27!,OH,Arcadia High School,Arcadia,OH,3.1,2025,Biology,Psychology,550.0,540.0,24,23,22,23,23,640.0,650.0,660.0,650.0,640.0,640.0,650.0,650.0,650.0,2
30_OH_28,30_OH_28!,OH,Arcadia High School,Arcadia,OH,3.1,2024,Biology,English,550.0,550.0,24,22,23,22,23,640.0,650.0,660.0,650.0,640.0,660.0,640.0,640.0,650.0,4
30_OH_29,30_OH_29!,OH,Arcadia High School,Arcadia,OH,3.1,2024,Biology,Philosophy,550.0,560.0,22,22,24,22,22,660.0,640.0,660.0,660.0,640.0,640.0,660.0,640.0,660.0,3
30_OH_30,30_OH_30!,OH,Arcadia High School,Arcadia,OH,3.0,2024,Biology,Psychology,540.0,560.0,24,22,22,23,23,660.0,660.0,640.0,660.0,640.0,640.0,650.0,650.0,650.0,3
